month,iso3,Flight,Airport,Travel,Train,Bus,Passport,Travel visa,Right of asylum
2018-10-01,BDI,17,16,10,0,7,0,29,0
2018-11-01,BDI,16,11,10,5,7,0,35,0
2018-12-01,BDI,12,10,10,6,0,0,23,0
2019-01-01,BDI,15,11,9,0,8,6,25,0
2019-02-01,BDI,16,12,12,0,11,0,31,0
2019-03-01,BDI,16,16,9,5,9,0,35,0
2019-04-01,BDI,12,16,12,7,10,0,41,0
2019-05-01,BDI,11,17,10,0,14,16,55,0
2019-06-01,BDI,18,15,15,5,16,0,42,0
2019-07-01,BDI,22,17,13,7,16,7,50,0
2019-08-01,BDI,21,19,16,0,13,0,44,0
2019-09-01,BDI,24,15,15,7,11,10,38,0
2019-10-01,BDI,20,17,10,0,9,9,46,0
2019-11-01,BDI,17,14,18,0,8,0,43,0
2019-12-01,BDI,24,14,12,12,12,0,28,0
2020-01-01,BDI,20,23,15,0,10,6,38,0
2020-02-01,BDI,16,13,16,0,8,0,33,0
2020-03-01,BDI,16,17,16,0,11,0,24,0
2020-04-01,BDI,12,10,12,0,9,0,9,0
2020-05-01,BDI,15,13,11,0,8,0,10,0
2020-06-01,BDI,12,13,7,0,0,0,21,0
2020-07-01,BDI,7,13,9,0,8,0,14,0
2020-08-01,BDI,11,24,10,0,10,0,13,0
2020-09-01,BDI,20,17,11,0,8,0,18,0
2020-10-01,BDI,10,19,14,0,11,0,23,0
2020-11-01,BDI,9,12,12,0,9,7,21,0
2020-12-01,BDI,15,13,11,7,8,0,19,0
2021-01-01,BDI,12,13,13,0,6,7,21,0
2021-02-01,BDI,12,10,13,7,6,0,18,0
2021-03-01,BDI,11,8,13,0,6,0,16,0
2021-04-01,BDI,6,9,16,0,0,0,14,0
2021-05-01,BDI,14,9,16,6,0,0,21,0
2021-06-01,BDI,12,13,17,0,11,7,23,0
2021-07-01,BDI,15,12,19,0,7,0,28,0
2021-08-01,BDI,25,18,24,7,13,7,25,0
2021-09-01,BDI,21,20,14,0,7,0,29,0
2021-10-01,BDI,16,13,12,6,9,8,33,0
2021-11-01,BDI,19,15,19,0,11,7,32,0
2021-12-01,BDI,19,18,20,0,9,6,22,0
2022-01-01,BDI,19,16,22,6,12,8,38,0
2022-02-01,BDI,16,14,17,6,9,7,32,0
2022-03-01,BDI,14,18,18,0,7,10,34,0
2022-04-01,BDI,18,14,21,5,13,9,38,0
2022-05-01,BDI,21,16,23,4,7,10,54,0
2022-06-01,BDI,23,19,24,7,9,13,53,0
2022-07-01,BDI,26,21,22,0,10,15,57,0
2022-08-01,BDI,33,26,22,7,11,8,52,0
2022-09-01,BDI,26,24,29,9,12,18,85,0
2022-10-01,BDI,24,16,26,7,9,39,100,0
2022-11-01,BDI,22,23,21,6,9,22,88,0
2022-12-01,BDI,17,17,14,5,9,23,59,0
2023-01-01,BDI,19,21,18,7,8,29,71,0
2023-02-01,BDI,20,15,16,0,15,23,72,0
2023-03-01,BDI,15,17,15,9,9,29,65,0
2023-04-01,BDI,15,14,18,7,7,33,48,0
2023-05-01,BDI,20,11,22,5,8,28,67,0
2023-06-01,BDI,30,20,17,7,9,37,67,0
2023-07-01,BDI,29,19,19,6,13,38,68,0
2023-08-01,BDI,26,24,19,6,11,46,76,0
2023-09-01,BDI,20,17,17,9,13,44,71,0
2023-10-01,BDI,20,18,22,7,11,38,67,0
2023-11-01,BDI,22,16,17,0,14,40,61,0
2023-12-01,BDI,22,16,20,6,11,39,53,0
2024-01-01,BDI,19,19,19,5,11,36,61,0
2024-02-01,BDI,14,18,16,0,10,37,54,0
2024-03-01,BDI,20,17,18,5,9,32,58,0
2024-04-01,BDI,18,18,19,6,14,37,57,0
2024-05-01,BDI,17,14,17,4,8,46,70,0
2024-06-01,BDI,21,15,23,0,11,43,76,0
2024-07-01,BDI,21,25,15,0,8,49,76,0
2024-08-01,BDI,23,23,18,6,14,47,81,0
2024-09-01,BDI,20,23,23,0,8,56,80,0
2024-10-01,BDI,16,16,18,5,7,38,75,0
2024-11-01,BDI,17,18,16,5,9,42,66,0
2024-12-01,BDI,20,15,14,6,8,38,53,0
2025-01-01,BDI,20,13,16,3,13,48,61,0
2025-02-01,BDI,27,22,17,6,5,36,51,0
2025-03-01,BDI,22,12,16,5,9,36,55,0
2025-04-01,BDI,22,12,13,4,10,36,48,0
2025-05-01,BDI,19,13,13,6,12,44,67,0
2025-06-01,BDI,22,18,21,7,11,45,66,0
2025-07-01,BDI,22,18,16,0,13,42,63,0
2025-08-01,BDI,26,16,15,7,14,38,63,0
2025-09-01,BDI,24,22,16,4,11,52,52,0
2025-10-01,BDI,17,15,17,0,9,53,55,0
2025-11-01,BDI,29,19,21,6,12,34,52,0
2025-12-01,BDI,29,16,17,5,12,34,39,0
2026-01-01,BDI,17,15,17,7,11,34,51,0
2026-02-01,BDI,21,14,17,8,8,40,46,0
2026-03-01,BDI,32,21,15,3,15,36,43,0
2026-04-01,BDI,19,12,20,3,10,37,45,0
2017-12-01,BEN,19,24,15,5,8,8,27,0
2018-01-01,BEN,21,22,15,6,8,14,33,0
2018-02-01,BEN,19,25,14,6,5,11,33,0
2018-03-01,BEN,24,24,16,4,9,8,35,0
2018-04-01,BEN,28,20,16,4,6,12,38,0
2018-05-01,BEN,20,18,18,6,6,11,62,0
2018-06-01,BEN,24,23,17,6,7,12,40,0
2018-07-01,BEN,23,21,16,7,6,11,42,0
2018-08-01,BEN,24,21,20,5,10,13,38,0
2018-09-01,BEN,26,16,21,6,9,13,47,0
2018-10-01,BEN,21,15,15,5,9,9,60,0
2018-11-01,BEN,25,18,18,4,8,12,42,0
2018-12-01,BEN,24,21,17,8,7,14,31,0
2019-01-01,BEN,25,18,17,6,7,14,35,0
2019-02-01,BEN,24,19,16,5,9,14,33,0
2019-03-01,BEN,27,18,17,5,9,11,32,0
2019-04-01,BEN,26,19,20,5,8,12,38,0
2019-05-01,BEN,25,20,20,7,7,11,76,0
2019-06-01,BEN,29,21,20,6,9,16,47,0
2019-07-01,BEN,26,23,20,6,7,14,46,0
2019-08-01,BEN,29,20,24,7,9,19,43,0
2019-09-01,BEN,32,23,20,5,10,15,49,0
2019-10-01,BEN,30,25,17,4,10,18,63,0
2019-11-01,BEN,32,25,19,6,9,16,43,0
2019-12-01,BEN,27,25,17,8,10,9,33,0
2020-01-01,BEN,31,24,21,6,9,14,38,0
2020-02-01,BEN,28,27,17,5,8,12,35,0
2020-03-01,BEN,30,31,18,6,8,11,28,0
2020-04-01,BEN,17,16,13,7,9,10,19,0
2020-05-01,BEN,24,17,14,5,6,8,26,0
2020-06-01,BEN,26,20,19,5,8,10,38,0
2020-07-01,BEN,26,24,15,5,7,10,26,0
2020-08-01,BEN,24,22,17,4,7,15,27,0
2020-09-01,BEN,24,21,16,6,7,16,28,0
2020-10-01,BEN,23,19,17,5,5,16,43,0
2020-11-01,BEN,23,19,14,5,6,11,28,0
2020-12-01,BEN,22,18,16,6,5,12,20,0
2021-01-01,BEN,20,15,19,4,8,14,24,0
2021-02-01,BEN,19,17,16,6,7,14,19,0
2021-03-01,BEN,19,19,17,7,8,11,18,0
2021-04-01,BEN,20,18,16,6,7,12,21,0
2021-05-01,BEN,20,21,19,8,7,17,35,0
2021-06-01,BEN,23,19,18,5,7,18,27,0
2021-07-01,BEN,20,20,20,5,7,20,26,0
2021-08-01,BEN,25,20,22,7,9,24,28,0
2021-09-01,BEN,24,20,17,7,7,26,31,0
2021-10-01,BEN,20,21,18,8,8,31,42,0
2021-11-01,BEN,22,19,20,7,7,22,28,0
2021-12-01,BEN,24,17,17,6,8,19,23,0
2022-01-01,BEN,24,17,20,7,6,31,32,0
2022-02-01,BEN,25,20,23,7,9,30,31,0
2022-03-01,BEN,22,20,19,8,10,32,30,0
2022-04-01,BEN,23,18,20,7,10,30,34,0
2022-05-01,BEN,24,17,23,8,9,32,53,0
2022-06-01,BEN,25,20,24,8,11,32,41,0
2022-07-01,BEN,24,22,21,8,9,34,38,0
2022-08-01,BEN,27,21,24,9,10,38,45,0
2022-09-01,BEN,27,24,24,9,10,35,57,0
2022-10-01,BEN,21,20,20,8,9,31,83,0
2022-11-01,BEN,19,19,19,8,8,27,48,0
2022-12-01,BEN,26,19,17,10,10,24,29,0
2023-01-01,BEN,22,17,21,9,18,32,37,0
2023-02-01,BEN,23,21,20,9,16,28,37,0
2023-03-01,BEN,22,19,22,8,11,31,46,0
2023-04-01,BEN,22,17,21,10,9,29,44,0
2023-05-01,BEN,26,18,23,9,13,32,100,0
2023-06-01,BEN,25,20,23,8,10,29,48,0
2023-07-01,BEN,25,20,20,8,11,32,46,0
2023-08-01,BEN,30,20,23,8,11,33,47,0
2023-09-01,BEN,26,23,22,10,13,30,53,0
2023-10-01,BEN,23,19,22,9,10,30,83,0
2023-11-01,BEN,27,20,22,9,10,26,54,0
2023-12-01,BEN,22,19,18,9,12,24,36,0
2024-01-01,BEN,24,15,17,9,12,31,39,0
2024-02-01,BEN,22,16,16,8,11,31,39,0
2024-03-01,BEN,22,15,17,8,9,28,41,0
2024-04-01,BEN,23,18,17,7,11,28,44,0
2024-05-01,BEN,23,16,21,10,11,30,71,0
2024-06-01,BEN,22,16,20,8,11,28,44,0
2024-07-01,BEN,24,20,21,7,12,32,40,0
2024-08-01,BEN,25,18,22,9,12,34,50,0
2024-09-01,BEN,24,15,22,9,11,30,49,0
2024-10-01,BEN,23,16,21,10,10,29,75,0
2024-11-01,BEN,21,15,19,9,11,23,44,0
2024-12-01,BEN,24,18,19,12,11,21,31,0
2025-01-01,BEN,22,15,19,10,12,27,33,0
2025-02-01,BEN,16,13,17,8,10,27,32,0
2025-03-01,BEN,21,13,18,10,11,24,38,0
2025-04-01,BEN,20,15,18,9,11,26,36,0
2025-05-01,BEN,21,15,19,9,11,26,58,1
2025-06-01,BEN,25,16,18,9,13,25,35,0
2025-07-01,BEN,21,15,19,10,13,26,40,0
2025-08-01,BEN,27,15,19,11,18,28,37,0
2025-09-01,BEN,20,14,18,10,11,30,37,0
2025-10-01,BEN,19,13,18,10,11,27,37,0
2025-11-01,BEN,31,16,24,15,15,27,40,0
2025-12-01,BEN,30,17,21,11,13,20,28,0
2026-01-01,BEN,24,14,18,11,12,22,29,0
2026-02-01,BEN,22,23,22,11,14,20,28,0
2026-03-01,BEN,25,16,18,11,12,21,27,0
2026-04-01,BEN,21,14,21,11,13,27,28,0
2017-12-01,BFA,25,28,21,8,10,8,42,0
2018-01-01,BFA,29,20,24,10,10,9,46,0
2018-02-01,BFA,28,20,21,8,11,10,42,0
2018-03-01,BFA,28,16,21,9,8,10,46,0
2018-04-01,BFA,25,18,26,6,7,10,50,0
2018-05-01,BFA,27,21,22,8,9,7,68,0
2018-06-01,BFA,28,19,21,9,11,8,61,0
2018-07-01,BFA,34,24,24,11,13,10,72,0
2018-08-01,BFA,36,27,22,9,12,13,58,0
2018-09-01,BFA,28,21,25,9,7,9,49,0
2018-10-01,BFA,20,22,19,5,6,10,57,0
2018-11-01,BFA,31,20,27,9,7,11,52,0
2018-12-01,BFA,26,22,21,13,10,8,39,0
2019-01-01,BFA,29,21,18,7,12,10,37,0
2019-02-01,BFA,28,21,23,10,9,9,44,0
2019-03-01,BFA,33,18,21,11,7,12,44,0
2019-04-01,BFA,31,24,20,10,12,9,57,0
2019-05-01,BFA,38,25,26,10,13,14,78,0
2019-06-01,BFA,38,25,22,9,10,12,69,0
2019-07-01,BFA,49,30,24,8,12,10,66,0
2019-08-01,BFA,45,28,25,9,13,14,66,0
2019-09-01,BFA,45,31,23,13,15,11,65,0
2019-10-01,BFA,36,25,23,9,12,15,79,0
2019-11-01,BFA,33,30,21,8,13,11,55,0
2019-12-01,BFA,40,28,22,13,13,10,39,0
2020-01-01,BFA,34,32,24,10,15,15,52,0
2020-02-01,BFA,36,32,23,12,14,14,49,0
2020-03-01,BFA,39,41,25,8,17,12,37,0
2020-04-01,BFA,22,26,24,10,17,12,31,0
2020-05-01,BFA,33,21,23,9,15,12,30,0
2020-06-01,BFA,31,20,17,6,11,7,30,0
2020-07-01,BFA,32,19,20,7,12,8,29,0
2020-08-01,BFA,28,22,18,7,11,8,31,0
2020-09-01,BFA,26,21,24,8,14,7,28,0
2020-10-01,BFA,20,19,16,7,12,13,36,0
2020-11-01,BFA,21,18,19,7,10,11,26,0
2020-12-01,BFA,22,24,24,8,9,9,22,0
2021-01-01,BFA,20,12,24,7,9,11,24,0
2021-02-01,BFA,22,15,21,8,11,7,21,0
2021-03-01,BFA,21,16,18,7,13,8,22,0
2021-04-01,BFA,19,17,21,9,12,11,23,0
2021-05-01,BFA,20,15,21,5,15,10,30,0
2021-06-01,BFA,28,21,28,7,16,12,31,0
2021-07-01,BFA,33,23,26,10,12,15,34,0
2021-08-01,BFA,30,22,26,10,14,15,39,0
2021-09-01,BFA,29,19,28,10,17,15,40,0
2021-10-01,BFA,24,19,26,9,12,18,54,0
2021-11-01,BFA,27,23,26,8,16,16,55,0
2021-12-01,BFA,31,19,23,8,15,11,32,0
2022-01-01,BFA,36,19,30,9,15,12,37,0
2022-02-01,BFA,29,20,26,9,10,17,47,0
2022-03-01,BFA,27,18,29,13,13,17,45,0
2022-04-01,BFA,29,22,27,10,14,14,48,0
2022-05-01,BFA,32,20,27,12,16,18,60,0
2022-06-01,BFA,42,28,34,12,15,18,68,0
2022-07-01,BFA,41,29,29,12,13,17,59,0
2022-08-01,BFA,41,21,33,13,15,19,60,0
2022-09-01,BFA,46,27,31,12,16,20,76,0
2022-10-01,BFA,38,21,34,15,15,19,82,0
2022-11-01,BFA,37,20,30,12,13,19,76,0
2022-12-01,BFA,34,20,30,10,15,14,52,0
2023-01-01,BFA,33,29,27,11,15,19,69,0
2023-02-01,BFA,38,21,30,10,15,18,66,0
2023-03-01,BFA,34,24,33,11,15,21,75,0
2023-04-01,BFA,37,26,31,12,15,20,70,0
2023-05-01,BFA,39,25,34,12,19,22,100,0
2023-06-01,BFA,44,26,33,12,16,17,74,0
2023-07-01,BFA,43,34,40,11,15,24,70,0
2023-08-01,BFA,54,36,33,9,11,19,83,0
2023-09-01,BFA,44,28,30,16,15,22,84,0
2023-10-01,BFA,34,22,32,9,14,23,92,0
2023-11-01,BFA,40,23,26,14,14,19,74,0
2023-12-01,BFA,42,23,29,14,14,20,51,0
2024-01-01,BFA,38,21,27,13,15,22,57,0
2024-02-01,BFA,34,15,27,12,12,21,62,0
2024-03-01,BFA,33,23,31,11,17,19,59,0
2024-04-01,BFA,36,26,30,10,17,18,60,0
2024-05-01,BFA,37,31,32,12,14,21,68,0
2024-06-01,BFA,38,23,33,14,16,18,60,0
2024-07-01,BFA,38,28,32,13,19,24,64,0
2024-08-01,BFA,37,47,32,14,15,20,57,0
2024-09-01,BFA,36,27,31,14,19,38,63,0
2024-10-01,BFA,36,23,31,15,19,26,93,0
2024-11-01,BFA,35,21,29,12,16,22,63,0
2024-12-01,BFA,37,21,29,15,16,15,44,0
2025-01-01,BFA,38,22,27,14,20,26,51,0
2025-02-01,BFA,33,20,32,15,20,29,48,0
2025-03-01,BFA,37,22,34,13,14,25,60,0
2025-04-01,BFA,40,21,37,16,19,20,50,0
2025-05-01,BFA,41,24,31,15,17,20,56,0
2025-06-01,BFA,43,27,34,18,18,20,53,0
2025-07-01,BFA,44,26,38,17,20,34,53,0
2025-08-01,BFA,41,23,35,21,22,20,53,0
2025-09-01,BFA,43,21,31,16,22,21,59,0
2025-10-01,BFA,37,22,31,18,27,29,60,0
2025-11-01,BFA,52,28,48,22,30,28,56,0
2025-12-01,BFA,48,27,46,26,29,21,44,0
2026-01-01,BFA,49,26,43,20,24,21,47,0
2026-02-01,BFA,43,29,56,26,31,23,44,0
2026-03-01,BFA,47,35,41,23,25,18,49,0
2026-04-01,BFA,42,31,61,23,29,28,43,0
2017-12-01,BGD,20,13,13,31,31,16,32,0
2018-01-01,BGD,18,14,14,28,27,18,33,0
2018-02-01,BGD,19,13,14,26,28,19,35,0
2018-03-01,BGD,21,16,13,25,24,17,35,0
2018-04-01,BGD,18,13,13,32,27,19,36,0
2018-05-01,BGD,17,13,12,32,24,21,34,0
2018-06-01,BGD,19,14,13,34,32,16,31,0
2018-07-01,BGD,22,16,13,29,27,22,42,0
2018-08-01,BGD,25,16,15,46,41,18,40,0
2018-09-01,BGD,24,16,15,35,30,22,40,0
2018-10-01,BGD,19,14,14,41,33,24,35,0
2018-11-01,BGD,20,15,16,38,29,20,34,0
2018-12-01,BGD,22,16,16,42,34,18,31,0
2019-01-01,BGD,21,15,15,39,32,21,36,0
2019-02-01,BGD,23,15,15,38,37,18,33,0
2019-03-01,BGD,25,17,16,37,34,27,35,0
2019-04-01,BGD,22,16,14,36,32,28,34,0
2019-05-01,BGD,29,17,16,54,42,25,35,0
2019-06-01,BGD,24,15,18,38,40,19,31,0
2019-07-01,BGD,34,18,19,41,40,25,40,0
2019-08-01,BGD,36,19,20,47,47,26,39,0
2019-09-01,BGD,34,18,20,39,43,34,40,0
2019-10-01,BGD,34,18,23,46,46,39,39,0
2019-11-01,BGD,34,17,21,42,42,41,38,0
2019-12-01,BGD,35,19,18,39,47,43,34,0
2020-01-01,BGD,34,19,18,40,41,53,34,0
2020-02-01,BGD,28,17,19,40,39,50,34,0
2020-03-01,BGD,24,14,16,28,38,30,19,0
2020-04-01,BGD,12,8,12,10,18,7,12,0
2020-05-01,BGD,13,8,11,12,20,8,12,0
2020-06-01,BGD,17,9,12,16,24,16,13,0
2020-07-01,BGD,15,10,13,20,30,17,13,0
2020-08-01,BGD,15,10,16,25,36,21,15,0
2020-09-01,BGD,15,10,17,26,35,27,20,0
2020-10-01,BGD,15,10,15,27,36,31,26,0
2020-11-01,BGD,11,10,27,30,37,36,21,0
2020-12-01,BGD,14,10,15,30,37,38,20,0
2021-01-01,BGD,14,11,12,30,35,36,20,0
2021-02-01,BGD,14,11,15,36,37,44,20,0
2021-03-01,BGD,14,10,16,39,38,42,20,0
2021-04-01,BGD,17,9,14,15,24,25,14,0
2021-05-01,BGD,15,9,14,19,25,23,15,0
2021-06-01,BGD,14,10,14,23,27,28,17,0
2021-07-01,BGD,13,9,15,27,27,17,16,0
2021-08-01,BGD,17,11,18,30,29,29,20,0
2021-09-01,BGD,17,12,16,38,33,45,24,0
2021-10-01,BGD,14,10,16,34,37,57,24,0
2021-11-01,BGD,16,11,18,37,42,50,26,0
2021-12-01,BGD,20,12,22,41,44,52,26,0
2022-01-01,BGD,18,12,19,36,39,59,27,0
2022-02-01,BGD,17,12,18,34,38,63,29,0
2022-03-01,BGD,19,14,19,50,41,70,30,0
2022-04-01,BGD,17,13,16,60,47,52,30,0
2022-05-01,BGD,17,13,17,59,45,53,30,0
2022-06-01,BGD,19,14,17,62,48,69,33,0
2022-07-01,BGD,19,13,17,86,65,63,31,0
2022-08-01,BGD,20,15,18,73,55,80,39,0
2022-09-01,BGD,19,15,18,56,48,91,40,0
2022-10-01,BGD,17,13,17,54,45,100,40,0
2022-11-01,BGD,15,12,15,48,36,78,38,0
2022-12-01,BGD,18,12,14,59,42,63,34,0
2023-01-01,BGD,21,15,16,61,42,75,41,0
2023-02-01,BGD,20,14,17,67,42,79,42,0
2023-03-01,BGD,19,14,17,56,41,75,47,0
2023-04-01,BGD,17,13,15,64,56,55,45,0
2023-05-01,BGD,19,14,17,66,47,70,54,0
2023-06-01,BGD,20,14,17,90,61,62,60,0
2023-07-01,BGD,22,15,17,57,51,69,61,0
2023-08-01,BGD,20,16,16,51,43,76,68,0
2023-09-01,BGD,18,14,15,49,40,62,58,0
2023-10-01,BGD,15,14,14,56,41,61,50,0
2023-11-01,BGD,15,13,14,76,40,58,53,0
2023-12-01,BGD,19,14,14,76,49,53,56,0
2024-01-01,BGD,19,13,13,51,40,48,56,0
2024-02-01,BGD,18,13,15,51,46,46,52,0
2024-03-01,BGD,16,13,14,48,47,42,52,0
2024-04-01,BGD,19,13,12,49,55,34,50,0
2024-05-01,BGD,18,14,13,44,40,40,54,0
2024-06-01,BGD,15,12,12,59,52,32,45,0
2024-07-01,BGD,17,12,11,34,36,45,46,0
2024-08-01,BGD,22,15,10,28,39,47,44,0
2024-09-01,BGD,16,12,13,34,37,59,49,0
2024-10-01,BGD,15,13,13,42,44,55,45,0
2024-11-01,BGD,15,12,14,37,39,57,46,0
2024-12-01,BGD,16,13,14,46,46,44,41,0
2025-01-01,BGD,18,13,13,36,42,37,42,0
2025-02-01,BGD,17,12,13,37,42,32,40,0
2025-03-01,BGD,15,10,12,41,50,24,38,0
2025-04-01,BGD,14,12,11,37,43,26,39,0
2025-05-01,BGD,16,13,11,38,45,27,41,0
2025-06-01,BGD,19,11,11,37,50,22,37,0
2025-07-01,BGD,17,12,11,34,38,28,44,0
2025-08-01,BGD,20,13,13,36,40,30,48,0
2025-09-01,BGD,15,13,11,39,44,28,43,0
2025-10-01,BGD,15,16,12,35,42,26,43,0
2025-11-01,BGD,24,15,19,36,39,26,41,0
2025-12-01,BGD,27,16,19,37,49,20,35,0
2026-01-01,BGD,22,14,17,31,46,21,38,0
2026-02-01,BGD,26,13,47,32,42,18,33,0
2026-03-01,BGD,32,16,13,37,60,15,30,0
2026-04-01,BGD,23,15,17,32,43,20,36,0
2017-12-01,BHR,44,40,25,10,11,9,39,0
2018-01-01,BHR,56,42,29,11,12,12,44,0
2018-02-01,BHR,45,42,26,10,11,10,42,0
2018-03-01,BHR,43,41,27,10,11,11,43,0
2018-04-01,BHR,43,40,29,10,11,11,43,0
2018-05-01,BHR,44,37,28,11,11,11,44,0
2018-06-01,BHR,49,42,36,12,11,12,48,0
2018-07-01,BHR,52,48,41,13,11,13,51,0
2018-08-01,BHR,56,51,35,11,12,9,46,0
2018-09-01,BHR,49,41,28,10,12,11,43,0
2018-10-01,BHR,46,36,27,11,12,9,43,0
2018-11-01,BHR,47,39,26,9,13,10,43,1
2018-12-01,BHR,51,45,29,11,12,11,43,0
2019-01-01,BHR,52,45,34,11,13,11,42,1
2019-02-01,BHR,51,42,31,11,12,9,45,0
2019-03-01,BHR,53,43,30,11,12,11,43,0
2019-04-01,BHR,56,47,32,10,12,12,46,0
2019-05-01,BHR,57,39,33,11,12,11,47,0
2019-06-01,BHR,59,45,39,12,14,10,43,0
2019-07-01,BHR,66,47,42,12,13,12,55,0
2019-08-01,BHR,61,49,37,12,14,10,47,1
2019-09-01,BHR,58,41,31,11,14,10,51,0
2019-10-01,BHR,56,41,32,10,12,10,50,0
2019-11-01,BHR,59,40,32,10,15,9,49,0
2019-12-01,BHR,65,45,30,9,14,9,50,0
2020-01-01,BHR,64,44,33,10,13,11,52,0
2020-02-01,BHR,63,44,31,10,12,12,50,0
2020-03-01,BHR,55,42,24,5,8,8,28,0
2020-04-01,BHR,24,17,13,4,7,6,25,0
2020-05-01,BHR,37,20,16,5,8,7,23,0
2020-06-01,BHR,42,25,20,5,8,9,27,0
2020-07-01,BHR,39,24,20,5,9,10,30,0
2020-08-01,BHR,39,27,22,5,9,11,27,0
2020-09-01,BHR,41,24,24,5,9,12,33,0
2020-10-01,BHR,36,22,22,5,9,9,33,0
2020-11-01,BHR,33,20,20,4,10,8,33,0
2020-12-01,BHR,37,25,23,5,11,9,32,0
2021-01-01,BHR,39,28,25,5,11,11,39,0
2021-02-01,BHR,33,26,24,6,10,11,33,0
2021-03-01,BHR,36,23,25,6,10,12,39,0
2021-04-01,BHR,38,22,26,6,9,11,41,0
2021-05-01,BHR,42,25,36,5,10,12,41,0
2021-06-01,BHR,42,29,39,5,10,13,42,0
2021-07-01,BHR,45,35,40,7,10,13,45,0
2021-08-01,BHR,43,35,39,7,10,15,50,1
2021-09-01,BHR,39,28,31,6,11,12,43,0
2021-10-01,BHR,39,29,30,7,10,10,46,0
2021-11-01,BHR,42,30,32,7,11,12,45,0
2021-12-01,BHR,43,34,32,5,12,11,43,0
2022-01-01,BHR,42,31,30,7,12,14,48,0
2022-02-01,BHR,43,28,32,8,10,14,50,0
2022-03-01,BHR,47,33,34,9,12,16,50,0
2022-04-01,BHR,47,30,35,8,12,14,60,0
2022-05-01,BHR,49,36,36,10,14,16,71,0
2022-06-01,BHR,56,40,43,11,14,17,90,0
2022-07-01,BHR,66,44,40,11,16,17,81,0
2022-08-01,BHR,59,42,40,10,16,21,89,0
2022-09-01,BHR,51,35,28,9,17,18,100,0
2022-10-01,BHR,49,33,29,9,16,15,94,0
2022-11-01,BHR,47,30,26,9,15,17,82,0
2022-12-01,BHR,54,33,29,10,17,15,96,0
2023-01-01,BHR,58,37,32,9,14,19,99,0
2023-02-01,BHR,51,36,28,10,14,19,87,0
2023-03-01,BHR,52,33,30,10,17,21,86,0
2023-04-01,BHR,54,34,33,11,16,20,85,0
2023-05-01,BHR,58,39,40,12,16,24,90,0
2023-06-01,BHR,65,42,42,16,18,25,92,0
2023-07-01,BHR,72,47,44,14,18,28,98,0
2023-08-01,BHR,61,45,39,11,16,28,93,0
2023-09-01,BHR,53,38,28,11,16,19,76,0
2023-10-01,BHR,54,35,27,10,16,19,80,0
2023-11-01,BHR,55,38,29,11,16,19,83,0
2023-12-01,BHR,65,47,32,12,17,21,92,0
2024-01-01,BHR,64,43,34,11,15,24,94,0
2024-02-01,BHR,56,37,30,10,13,19,72,0
2024-03-01,BHR,53,34,26,11,12,18,61,0
2024-04-01,BHR,63,42,31,11,14,22,68,0
2024-05-01,BHR,62,42,35,11,14,21,67,0
2024-06-01,BHR,59,46,38,12,13,22,66,0
2024-07-01,BHR,63,49,41,12,14,27,77,0
2024-08-01,BHR,65,51,36,11,13,21,70,0
2024-09-01,BHR,59,38,28,10,15,18,62,0
2024-10-01,BHR,60,40,28,10,13,17,64,0
2024-11-01,BHR,57,39,26,10,13,17,61,0
2024-12-01,BHR,64,43,28,10,13,19,63,0
2025-01-01,BHR,59,40,31,11,14,20,71,0
2025-02-01,BHR,57,36,27,9,13,16,60,0
2025-03-01,BHR,52,32,25,10,13,16,54,0
2025-04-01,BHR,59,40,29,10,14,18,60,0
2025-05-01,BHR,65,41,30,10,13,19,61,0
2025-06-01,BHR,82,51,30,10,13,17,61,0
2025-07-01,BHR,66,50,34,11,14,21,76,0
2025-08-01,BHR,62,48,32,11,15,21,75,0
2025-09-01,BHR,57,38,24,10,15,18,66,0
2025-10-01,BHR,59,39,25,10,16,19,62,0
2025-11-01,BHR,66,44,33,13,17,20,77,0
2025-12-01,BHR,68,52,37,11,18,20,66,0
2026-01-01,BHR,70,45,36,11,17,21,64,0
2026-02-01,BHR,63,43,38,12,17,19,60,0
2026-03-01,BHR,80,59,24,10,16,19,68,0
2026-04-01,BHR,79,50,27,10,16,18,51,0
2017-12-01,BIH,12,62,11,14,61,5,11,2
2018-01-01,BIH,14,48,13,12,64,8,13,2
2018-02-01,BIH,16,48,14,14,51,7,12,1
2018-03-01,BIH,23,55,18,13,47,10,14,1
2018-04-01,BIH,27,56,20,15,56,13,13,1
2018-05-01,BIH,26,55,23,16,56,13,13,1
2018-06-01,BIH,28,58,25,17,60,14,13,2
2018-07-01,BIH,35,71,29,23,73,14,14,1
2018-08-01,BIH,40,68,30,23,77,12,14,1
2018-09-01,BIH,31,62,23,17,70,8,16,1
2018-10-01,BIH,22,58,18,18,58,8,16,1
2018-11-01,BIH,21,54,23,14,56,8,15,0
2018-12-01,BIH,21,63,22,16,61,8,12,0
2019-01-01,BIH,23,61,25,15,55,10,14,0
2019-02-01,BIH,21,55,26,13,55,9,14,1
2019-03-01,BIH,23,55,26,15,59,11,13,0
2019-04-01,BIH,23,65,29,15,64,11,13,0
2019-05-01,BIH,24,58,28,15,61,11,13,0
2019-06-01,BIH,32,69,36,19,84,13,15,0
2019-07-01,BIH,36,75,40,21,79,14,14,0
2019-08-01,BIH,39,75,38,24,93,12,16,0
