iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12,INFORM,VU,CC,HA,event_type,sub_event_type,disorder_type,events,fatalities,hdx_alert_level,hdx_value,monthly_displacement,Flight,Airport,Travel,Train,Bus,Passport,Travel_visa,Right_of_asylum,rolling_3m_displacements,allocation-eligible,target_2m,risk_gt_06,is_protracted,disp_6m_avg,fat_6m_avg,hdx_med_high_count,hdx_3m_sum,p_sig1,p_sig2,p_sig3,protracted_signal,h_sig1,h_sig2,hard_onset_signal,early_signal,monthly_displacement_lag1,monthly_displacement_lag2,fatalities_lag1,events_lag1,risk_3_lag1,risk_12_lag1,logfat_risk_3_lag1,logfat_risk_12_lag1,hdx_alert_max,hdx_alert_sum,hdx_alert_mean,acled_civilian_targeted,acled_heavy_warfare,acled_social_unrest,acled_territorial_shift,acled_strategic_or_other,acled_political_violence,Flight_lag_1m,Airport_lag_1m,Travel_lag_1m,Train_lag_1m,Bus_lag_1m,Passport_lag_1m,Travel_visa_lag_1m,Right_of_asylum_lag_1m,Flight_lag_2m,Airport_lag_2m,Travel_lag_2m,Train_lag_2m,Bus_lag_2m,Passport_lag_2m,Travel_visa_lag_2m,Right_of_asylum_lag_2m,Flight_lag_3m,Airport_lag_3m,Travel_lag_3m,Train_lag_3m,Bus_lag_3m,Passport_lag_3m,Travel_visa_lag_3m,Right_of_asylum_lag_3m,Flight_growth_1m,Airport_growth_1m,Travel_growth_1m,Train_growth_1m,Bus_growth_1m,Passport_growth_1m,Travel_visa_growth_1m,Right_of_asylum_growth_1m,Flight_rolling_mean_3m,Airport_rolling_mean_3m,Travel_rolling_mean_3m,Train_rolling_mean_3m,Bus_rolling_mean_3m,Passport_rolling_mean_3m,Travel_visa_rolling_mean_3m,Right_of_asylum_rolling_mean_3m
BHS,2018-07-01,0.0046423684208275,0.0046917339081032,0.0073729594000711,0.0360021548376582,2.2,1.7,3.0,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0045473383005942,0.0050514749695124,0.0074063049014383,0.0345520004111669,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2018-08-01,0.0046811423106701,0.0048521402925392,0.0073375394509935,0.0345468491216239,2.2,1.7,3.0,2.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0046423684208275,0.0046917339081032,0.0073729594000711,0.0360021548376582,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2018-09-01,0.0048217481647459,0.0046360228113734,0.0074974842529905,0.0342899198023509,2.2,1.7,3.0,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046811423106701,0.0048521402925392,0.0073375394509935,0.0345468491216239,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2018-10-01,0.0046501191524571,0.0044139705057843,0.0076492136134679,0.0344514756229857,2.2,1.7,3.0,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0048217481647459,0.0046360228113734,0.0074974842529905,0.0342899198023509,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2018-11-01,0.0046789176051738,0.0041870087079862,0.0071747910079881,0.0357673632614652,2.2,1.7,3.0,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],6.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0046501191524571,0.0044139705057843,0.0076492136134679,0.0344514756229857,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2018-12-01,0.0048018222787351,0.0042734285946234,0.0077788409989231,0.0369367995540527,2.2,1.7,3.0,2.2,['Strategic developments'],['Arrests'],['Strategic developments'],2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0046789176051738,0.0041870087079862,0.0071747910079881,0.0357673632614652,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-01-01,0.0047500918413471,0.0046631253452961,0.0075339680695731,0.0337996208415068,2.2,1.7,3.0,2.2,"['Strategic developments', 'Protests']","['Arrests', 'Peaceful protest']","['Strategic developments', 'Demonstrations']",3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0048018222787351,0.0042734285946234,0.0077788409989231,0.0369367995540527,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-02-01,0.0047781518880218,0.0049092171943603,0.0074855919745936,0.0350110860496969,2.2,1.7,3.0,2.2,"['Strategic developments', 'Protests']","['Arrests', 'Peaceful protest']","['Strategic developments', 'Demonstrations']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0047500918413471,0.0046631253452961,0.0075339680695731,0.0337996208415068,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-03-01,0.004525361168855,0.0044897754447781,0.0074302281483679,0.0329025969137673,2.2,1.7,3.0,2.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0047781518880218,0.0049092171943603,0.0074855919745936,0.0350110860496969,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-04-01,0.0047024411617953,0.004399310919135,0.0073509693751036,0.0359218087042323,2.2,1.7,3.0,2.2,['Strategic developments'],['Arrests'],['Strategic developments'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.004525361168855,0.0044897754447781,0.0074302281483679,0.0329025969137673,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-05-01,0.0046228479909645,0.0044912749788253,0.0072813676630716,0.0335440143012652,2.2,1.7,3.1,2.0,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0047024411617953,0.004399310919135,0.0073509693751036,0.0359218087042323,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-06-01,0.0046711337402182,0.0043765753120712,0.0073658129450097,0.0332482544693071,2.2,1.7,3.1,2.0,['Strategic developments'],['Arrests'],['Strategic developments'],2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0046228479909645,0.0044912749788253,0.0072813676630716,0.0335440143012652,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-07-01,0.0046561474937251,0.0045135665990161,0.0073179069326558,0.0349436327113543,2.2,1.7,3.1,2.0,"['Violence against civilians', 'Strategic developments']","['Attack', 'Arrests']","['Political violence', 'Strategic developments']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0046711337402182,0.0043765753120712,0.0073658129450097,0.0332482544693071,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-08-01,0.0049765692304978,0.0070210857377491,0.0074920262210075,0.0359997934146713,2.2,1.7,3.1,2.0,"['Battles', 'Protests']","['Armed clash', 'Peaceful protest']","['Political violence', 'Demonstrations']",3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0046561474937251,0.0045135665990161,0.0073179069326558,0.0349436327113543,0,0,0.0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-09-01,0.0056454506599761,0.0070301559340407,0.0079464883275561,0.0415359130974254,2.2,1.7,3.1,2.0,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0049765692304978,0.0070210857377491,0.0074920262210075,0.0359997934146713,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-10-01,0.0051428369354087,0.0070652323877837,0.0075000940872476,0.0350376675713484,2.2,1.7,3.1,2.0,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0056454506599761,0.0070301559340407,0.0079464883275561,0.0415359130974254,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-11-01,0.0047685034427157,0.0061977560312499,0.0116538808997422,0.034991913773248,2.2,1.7,3.1,2.0,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0051428369354087,0.0070652323877837,0.0075000940872476,0.0350376675713484,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2019-12-01,0.0047727166056468,0.0052212867431889,0.0073001033266391,0.0341973694674032,2.2,1.7,3.1,2.0,"['Strategic developments', 'Violence against civilians']","['Arrests', 'Attack']","['Strategic developments', 'Political violence']",3.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0047685034427157,0.0061977560312499,0.0116538808997422,0.034991913773248,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-01-01,0.00469197307694,0.0059787147671546,0.0130522004287727,0.0341969306401899,2.2,1.7,3.1,2.0,['Strategic developments'],['Arrests'],['Strategic developments'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,3.0,0.0047727166056468,0.0052212867431889,0.0073001033266391,0.0341973694674032,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-02-01,0.0048460503796745,0.00613028814652,0.00739755303765,0.0354950041526939,2.2,1.7,3.1,2.0,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.00469197307694,0.0059787147671546,0.0130522004287727,0.0341969306401899,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-03-01,0.0047999619485132,0.0061139302945225,0.007502373264586,0.0348665557472957,2.2,1.7,3.1,2.0,['Strategic developments'],['Change to group/activity'],['Strategic developments'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0048460503796745,0.00613028814652,0.00739755303765,0.0354950041526939,0,0,0.0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-04-01,0.0048188242857382,0.0057172730934696,0.0071418288273136,0.0340354493933136,2.2,1.7,3.1,2.0,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0047999619485132,0.0061139302945225,0.007502373264586,0.0348665557472957,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-05-01,0.0048631058394431,0.0055578942157357,0.0070869077764228,0.0338768298670225,2.2,1.8,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0048188242857382,0.0057172730934696,0.0071418288273136,0.0340354493933136,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-06-01,0.0048482179119142,0.0048470942889773,0.0070588153272834,0.0342766784389592,2.2,1.8,3.2,1.9,['Battles'],['Armed clash'],['Political violence'],1.0,3.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0048631058394431,0.0055578942157357,0.0070869077764228,0.0338768298670225,0,0,0.0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-07-01,0.0046753536955343,0.0054253005885072,0.0068848174979176,0.0348662974729382,2.2,1.8,3.2,1.9,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,3.0,1.0,0.0048482179119142,0.0048470942889773,0.0070588153272834,0.0342766784389592,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-08-01,0.0046039143313575,0.0050845902330566,0.0071782583387373,0.0341345585395971,2.2,1.8,3.2,1.9,"['Strategic developments', 'Protests']","['Arrests', 'Peaceful protest', 'Protest with intervention']","['Strategic developments', 'Demonstrations']",3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046753536955343,0.0054253005885072,0.0068848174979176,0.0348662974729382,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-09-01,0.0044495620369608,0.004803214991608,0.0076326313995453,0.033833654696869,2.2,1.8,3.2,1.9,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0046039143313575,0.0050845902330566,0.0071782583387373,0.0341345585395971,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-10-01,0.0044180390260943,0.0054080497498943,0.0070865543989066,0.0333880151330782,2.2,1.8,3.2,1.9,['Protests'],['Protest with intervention'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0044495620369608,0.004803214991608,0.0076326313995453,0.033833654696869,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-11-01,0.004554789196055,0.0053163820374996,0.0073237813259082,0.0329832237672375,2.2,1.8,3.2,1.9,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.5,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0044180390260943,0.0054080497498943,0.0070865543989066,0.0333880151330782,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2020-12-01,0.0045601805721003,0.0044212387991196,0.0073272093641349,0.0331426544409386,2.2,1.8,3.2,1.9,"['Protests', 'Strategic developments']","['Peaceful protest', 'Arrests']","['Demonstrations', 'Strategic developments']",3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.004554789196055,0.0053163820374996,0.0073237813259082,0.0329832237672375,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-01-01,0.0043127281466232,0.0047734107757899,0.007789326937657,0.0332282733095279,2.2,1.8,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0045601805721003,0.0044212387991196,0.0073272093641349,0.0331426544409386,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-02-01,0.0045323550635142,0.0040478831302918,0.007222584122841,0.033612804577722,2.2,1.8,3.2,1.9,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0043127281466232,0.0047734107757899,0.007789326937657,0.0332282733095279,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-03-01,0.0044302368853054,0.0044791343565308,0.0071317306703301,0.0332872757469281,2.2,1.8,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045323550635142,0.0040478831302918,0.007222584122841,0.033612804577722,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-04-01,0.0045195978424146,0.0044740363001984,0.0071273130317239,0.032254440814419,2.2,1.8,3.2,1.9,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0044302368853054,0.0044791343565308,0.0071317306703301,0.0332872757469281,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-05-01,0.0044754690497032,0.0042403579481681,0.00699291561944,0.0320285899328112,2.4,2.3,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045195978424146,0.0044740363001984,0.0071273130317239,0.032254440814419,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-06-01,0.0043419073972405,0.0044477119322708,0.0069911371512922,0.0325662769290354,2.4,2.3,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0044754690497032,0.0042403579481681,0.00699291561944,0.0320285899328112,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-07-01,0.0043513393245755,0.0039753955871795,0.0071366561377225,0.0328978009712219,2.4,2.3,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0043419073972405,0.0044477119322708,0.0069911371512922,0.0325662769290354,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-08-01,0.0044571537227735,0.0038854366478879,0.0072350264124166,0.0332275099158904,2.4,2.3,3.2,1.9,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0043513393245755,0.0039753955871795,0.0071366561377225,0.0328978009712219,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-09-01,0.0043136425504533,0.0038887155327637,0.0068994812541501,0.032522816480193,2.4,2.3,3.2,1.9,"['Strategic developments', 'Protests']","['Arrests', 'Peaceful protest', 'Other']","['Strategic developments', 'Demonstrations']",8.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0044571537227735,0.0038854366478879,0.0072350264124166,0.0332275099158904,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-10-01,0.0043163451583013,0.0038138934970883,0.0069606009213244,0.0326012671465234,2.4,2.3,3.2,1.9,"['Strategic developments', 'Riots']","['Arrests', 'Violent demonstration']","['Strategic developments', 'Demonstrations']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,8.0,0.0043136425504533,0.0038887155327637,0.0068994812541501,0.032522816480193,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-11-01,0.0046028246623289,0.0039274094825213,0.0069890173297846,0.0310636236427116,2.4,2.3,3.2,1.9,"['Strategic developments', 'Violence against civilians']","['Arrests', 'Attack']","['Strategic developments', 'Political violence']",2.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0043163451583013,0.0038138934970883,0.0069606009213244,0.0326012671465234,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2021-12-01,0.0045390921753199,0.0039364876441964,0.0067949869747327,0.0322589605497083,2.4,2.3,3.2,1.9,"['Strategic developments', 'Violence against civilians']","['Arrests', 'Attack']","['Strategic developments', 'Political violence']",2.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,2.0,0.0046028246623289,0.0039274094825213,0.0069890173297846,0.0310636236427116,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-01-01,0.0046507431376192,0.00391977331454,0.0072512519750632,0.0330657608491395,2.4,2.3,3.2,1.9,['Strategic developments'],['Arrests'],['Strategic developments'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,2.0,0.0045390921753199,0.0039364876441964,0.0067949869747327,0.0322589605497083,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-02-01,0.0046474125200892,0.0038872147615202,0.00679529677754,0.0331341812992795,2.4,2.3,3.2,1.9,"['Protests', 'Strategic developments']","['Peaceful protest', 'Arrests']","['Demonstrations', 'Strategic developments']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0046507431376192,0.00391977331454,0.0072512519750632,0.0330657608491395,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-03-01,0.0047558521804173,0.0037883458121634,0.0068300817316047,0.0307605231926918,2.4,2.3,3.2,1.9,"['Strategic developments', 'Protests']","['Arrests', 'Peaceful protest']","['Strategic developments', 'Demonstrations']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0046474125200892,0.0038872147615202,0.00679529677754,0.0331341812992795,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-04-01,0.0046999527677191,0.0042310429782863,0.0069567891302626,0.0318296559787255,2.4,2.3,3.2,1.9,['Strategic developments'],['Arrests'],['Strategic developments'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0047558521804173,0.0037883458121634,0.0068300817316047,0.0307605231926918,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-05-01,0.0046864507271504,0.0039965216575923,0.007029066526843,0.0306982019357881,2.2,1.9,3.2,1.8,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0046999527677191,0.0042310429782863,0.0069567891302626,0.0318296559787255,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2022-06-01,0.0043771561415027,0.0037210874594646,0.0065976478130364,0.0311275544958295,2.2,1.9,3.2,1.8,['Strategic developments'],['Arrests'],['Strategic developments'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046864507271504,0.0039965216575923,0.007029066526843,0.0306982019357881,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
